Year	TeamID	Team	AwardTitle	AwardType	AwardSubType	AwardDecision	AwardGroup	AwardIcon
2021	3767	Queens_Canada	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3820	RDFZ-CHINA	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	4052	RHS-Calgary	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3860	RUBochum	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3857	RUM-UPRM	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3795	Rio_UFRJ_Brazil	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3724	Rochester	Best Diagnostics Project	village		nominee	undergrad	https://static.igem.org/websites/common/2025/icons/villages/diagnostics.svg
2021	3724	Rochester	Best Education	special		nominee	undergrad	
2021	3724	Rochester	Best Hardware	special		nominee	undergrad	
2021	3724	Rochester	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	4014	SCAU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3977	SCU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3772	SCUT-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3775	SDSU						
2021	4090	SDSZ_China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4059	SDU-Denmark	Best Biomanufacturing Project	village		nominee	overgrad	
2021	4059	SDU-Denmark	Best Supporting Entrepreneurship	special		nominee	overgrad	
2021	4059	SDU-Denmark	Best Wiki	special		nominee	overgrad	
2021	4059	SDU-Denmark	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3798	SHSBNU_China	Best Hardware	special		nominee	high-school	
2021	3798	SHSBNU_China	Best Model	special		nominee	high-school	
2021	3798	SHSBNU_China	Best New Basic Part	special		nominee	high-school	
2021	3798	SHSBNU_China	Best New Composite Part	special		nominee	high-school	
2021	3798	SHSBNU_China	Best Part Collection	special		nominee	high-school	
2021	3798	SHSBNU_China	Best Presentation	special		nominee	high-school	
2021	3798	SHSBNU_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3798	SHSBNU_China	Top 10	grand-prize	top	winner	high-school	
2021	3993	SHSID	Best Supporting Entrepreneurship	special		nominee	high-school	
2021	3993	SHSID	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3714	SJTU-BioX-Shanghai	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3741	SJTU-Software	Best Software Project	village		nominee	underover	
2021	3741	SJTU-Software	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3888	SJTang	Best Hardware	special		winner	high-school	
2021	3888	SJTang	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3990	SMS_Shenzhen	Best Education	special		nominee	high-school	
2021	3990	SMS_Shenzhen	Best Model	special		nominee	high-school	
2021	3990	SMS_Shenzhen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3952	SUNY_Oneonta	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3914	SUSTech_Shenzhen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3960	SYSU-CHINA	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3976	SYSU-Software	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3740	SZPT-CHINA	Best Education	special		nominee	overgrad	
2021	3740	SZPT-CHINA	Best Inclusivity	special		nominee	overgrad	
2021	3740	SZPT-CHINA	Best Presentation	special		winner	overgrad	
2021	3740	SZPT-CHINA	Best Therapeutics Project	village		winner	overgrad	
2021	3740	SZPT-CHINA	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3876	SZTA_RMG_Szeged	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3838	SZU-China	Best Biomanufacturing Project	village		nominee	undergrad	
2021	3838	SZU-China	Best New Basic Part	special		nominee	undergrad	
2021	3838	SZU-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3838	SZU-China	Top 10	grand-prize	top	winner	undergrad	
2021	3895	SZ_SHD	Best Integrated Human Practices	special		nominee	high-school	
2021	3895	SZ_SHD	Best New Composite Part	special		nominee	high-school	
2021	3895	SZ_SHD	Best Part Collection	special		nominee	high-school	
2021	3895	SZ_SHD	Best Presentation	special		nominee	high-school	
2021	3895	SZ_SHD	Best Wiki	special		nominee	high-school	
2021	3895	SZ_SHD	Finalist	finalist		nominee	high-school	
2021	3895	SZ_SHD	First Runner Up	grand-prize	first-runner-up	winner	high-school	
2021	3895	SZ_SHD	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3895	SZ_SHD	Top 10	grand-prize	top	winner	high-school	
2021	3941	Saint_Joseph	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3755	ShanghaiTech_China	Best Hardware	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Integrated Human Practices	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Model	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best New Application Project	village		winner	undergrad	https://static.igem.org/websites/common/2022/icons/village/newapplication.svg
2021	3755	ShanghaiTech_China	Best New Basic Part	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best New Composite Part	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Part Collection	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Presentation	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Supporting Entrepreneurship	special		winner	undergrad	
2021	3755	ShanghaiTech_China	Best Sustainability	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Best Wiki	special		nominee	undergrad	
2021	3755	ShanghaiTech_China	Finalist	finalist		nominee	undergrad	
2021	3755	ShanghaiTech_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3755	ShanghaiTech_China	Second Runner Up	grand-prize	second-runner-up	winner	undergrad	
2021	3755	ShanghaiTech_China	Top 10	grand-prize	top	winner	undergrad	
2021	4093	Shanghai_City_United	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3916	Shanghai_HS	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	4099	Shanghai_HS_ID	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3998	Shanghai_HS_United	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4028	Shanghai_Metro	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4096	Shanghai_Metro_HS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4005	Shanghai_Metro_Utd	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	4004	Shanghai_Metropolis	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3991	Shanghai_United	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4030	Shanghai_United_HS	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3999	Shanghai_city	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3992	Shanghai_high-school	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	4086	Siberia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3836	Sorbonne_U_Paris	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3903	St_Andrews	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4009	Stanford	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4071	Stockholm	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3802	Stony_Brook	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3780	Stuttgart	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3814	Sydney_Australia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3717	TAS_Taipei	Best Education	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Hardware	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Inclusivity	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Integrated Human Practices	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Model	special		winner	high-school	
2021	3717	TAS_Taipei	Best New Basic Part	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Part Collection	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Presentation	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Supporting Entrepreneurship	special		nominee	high-school	
2021	3717	TAS_Taipei	Best Sustainability	special		winner	high-school	
2021	3717	TAS_Taipei	Best Wiki	special		winner	high-school	
2021	3717	TAS_Taipei	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3717	TAS_Taipei	Top 10	grand-prize	top	winner	high-school	
2021	3717	TAS_Taipei	iGEMers Prize	special		winner	all	
2021	3871	TAU_Israel	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3917	TEC_COSTA_RICA	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3959	THIS-China	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3715	TJUSLS_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	4064	TKS_International						
2021	3972	TU-Eindhoven	Best Diagnostics Project	village		nominee	overgrad	https://static.igem.org/websites/common/2025/icons/villages/diagnostics.svg
2021	3972	TU-Eindhoven	Best Education	special		nominee	overgrad	
2021	3972	TU-Eindhoven	Best Integrated Human Practices	special		nominee	overgrad	
2021	3972	TU-Eindhoven	Best Model	special		nominee	overgrad	
2021	3972	TU-Eindhoven	Best New Basic Part	special		nominee	overgrad	
2021	3972	TU-Eindhoven	Best Presentation	special		nominee	overgrad	
2021	3972	TU-Eindhoven	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3806	TUDelft	Best Diagnostics Project	village		winner	overgrad	https://static.igem.org/websites/common/2025/icons/villages/diagnostics.svg
2021	3806	TUDelft	Best Integrated Human Practices	special		nominee	overgrad	
2021	3806	TUDelft	Best New Basic Part	special		nominee	overgrad	
2021	3806	TUDelft	Best New Composite Part	special		nominee	overgrad	
2021	3806	TUDelft	Best Part Collection	special		nominee	overgrad	
2021	3806	TUDelft	Best Safety & Security	special		nominee	overgrad	
2021	3806	TUDelft	Best Supporting Entrepreneurship	special		winner	overgrad	
2021	3806	TUDelft	Best Sustainability	special		nominee	overgrad	
2021	3806	TUDelft	Finalist	finalist		nominee	overgrad	
2021	3806	TUDelft	First Runner Up	grand-prize	first-runner-up	winner	overgrad	
2021	3806	TUDelft	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3806	TUDelft	Top 10	grand-prize	top	winner	overgrad	
2021	3985	TU_Darmstadt	Best Education	special		nominee	overgrad	
2021	3985	TU_Darmstadt	Best Inclusivity	special		nominee	overgrad	
2021	3985	TU_Darmstadt	Best New Application Project	village		nominee	overgrad	https://static.igem.org/websites/common/2022/icons/village/newapplication.svg
2021	3985	TU_Darmstadt	Best Software Tool	special		nominee	overgrad	
2021	3985	TU_Darmstadt	Best Wiki	special		winner	overgrad	
2021	3985	TU_Darmstadt	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3781	TU_Kaiserslautern	Best Foundational Advance Project	village		nominee	undergrad	
2021	3781	TU_Kaiserslautern	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	4092	Tec-Monterrey	Best Software Tool	special		nominee	undergrad	
2021	4092	Tec-Monterrey	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3809	TecCEM	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3983	The_Webb_Schools	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3727	Thessaloniki	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3866	Thessaly	Best Food & Nutrition Project	village		nominee	undergrad	
2021	3866	Thessaly	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3984	Think_Edu_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3899	Thrace	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3939	Tianjin	Best Measurement	special		nominee	overgrad	
2021	3939	Tianjin	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	4019	TokyoTech	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3823	Tongji_China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3847	Tongji_Software	Best Software Project	village		winner	underover	
2021	3847	Tongji_Software	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3949	Toronto						
2021	3930	Toulouse_INSA-UPS	Best Biomanufacturing Project	village		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Best Model	special		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Best Presentation	special		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Best Supporting Entrepreneurship	special		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Best Wiki	special		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Finalist	finalist		nominee	undergrad	
2021	3930	Toulouse_INSA-UPS	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3930	Toulouse_INSA-UPS	Grand Prize Winner	grand-prize	winner	winner	undergrad	
2021	3930	Toulouse_INSA-UPS	Top 10	grand-prize	top	winner	undergrad	
2021	3924	Tsinghua						
2021	3757	Tuebingen	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3761	UA_Huntsville						
2021	4080	UBrawijaya	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3817	UCAS-China	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4094	UCDavis						
2021	3808	UCSC	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	4026	UC_San_Diego						
2021	3954	UChicago	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3819	UESTC-China	Best New Application Project	village		nominee	undergrad	https://static.igem.org/websites/common/2022/icons/village/newapplication.svg
2021	3819	UESTC-China	Best Supporting Entrepreneurship	special		nominee	undergrad	
2021	3819	UESTC-China	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3910	UFlorida	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	4076	UGM_Indonesia	Silver	medal	silver	winner		https://static.igem.org/websites/common/2023/icons/medal-silver-flat.svg
2021	3713	UIUC_Illinois	Bronze	medal	bronze	winner		https://static.igem.org/websites/common/2023/icons/medal-bronze-flat.svg
2021	3932	UI_Indonesia	Gold	medal	gold	winner		https://static.igem.org/websites/common/2023/icons/medal-flat.svg
2021	3862	ULaval	Best Food & Nutrition Project	village		nominee	overgrad	
